-Qkx7W0itbAApcG5lJuMFQ,Jaburritos,36.1175754745,-115.1702916037,4.5,384,"Seafood, Sushi Bars, Mexican, Japanese, Asian Fusion"
-RJ216TTIghZshCkUlD1WQ,Sushi Takashi,36.1262291442,-115.2135073042,4.5,311,"Izakaya, Tapas/Small Plates, Sushi Bars, Japanese"
-R_u_4Ya8ceUN7qDlvIQTg,FruJuice,36.0673234,-115.0416159,5.0,3,"Juice Bars & Smoothies, Mexican, Tacos"
-RdenSl5COgnPqaANI3kCQ,The Coffee Bean & Tea Leaf,36.1271808465,-115.1714462393,3.5,28,Coffee & Tea
-RmFfWUyUU1RPIGtih7J-w,Grand China,36.0083083,-114.9911975,3.5,125,Chinese
-SA4iNXewM5ROBbC-C54Aw,Teriyaki Boy Healthy Grill,36.2173430539,-115.1182460412,3.0,11,"Chinese, Japanese, Asian Fusion"
-SGZcGqnsp_uRIjKP2RGZg,Ranch House Grille,36.0432508,-115.2888055,3.5,11,"Breakfast & Brunch, Burgers, American (New)"
-SWWUof5TuWDVL5SEAml8Q,Wildburger,36.193937,-115.191902,3.5,5,"Burgers, Hot Dogs"
-Sgt6wFx05Ox-O1ZSC3LOA,The Little Greek,36.2626058,-115.1794172,4.0,180,"Mediterranean, Event Planning & Services, Caterers, Greek, Breakfast & Brunch"
-SpT8Tyz2R45zSw1AIUimQ,Gigi's Cupcakes,36.1157494789,-115.1389565614,3.0,145,"Bakeries, Desserts"
-Tv5UZeFHdKz3RM9vOYpaw,Milano's Pizzeria,36.1053642,-115.150647,2.5,5,Pizza
-U4-8MHFg9aiPI7kCl-BEA,99 Cents Only Stores,36.0214616,-115.1168743,3.5,27,"Wholesalers, Discount Store, Event Planning & Services, Professional Services, Party Supplies, Fashion, Department Stores, Grocery, Shopping"
-U7tvCtaraTQ9b0zBhpBMA,MGM Grand Buffet,36.1020911813,-115.1717783654,2.5,1162,"Buffets, American (Traditional)"
-Uix-n4Jqo4W7ERagC5qAA,"Wok & Roll ""TAPSILOGAN""",36.1253894,-115.1944322,4.0,81,"Filipino, Fast Food, Asian Fusion"
-UtYWvCnUppcSaC_u1pTYQ,Kopper Keg Restaurant & Lounge,36.100981,-115.0744974,4.0,5,American (Traditional)
-VYYKJBVTX1BtaJU4eFJ8A,Teriyaki Madness,36.0274328,-115.0492526,3.5,147,"Asian Fusion, Hawaiian, Japanese"
-WLrZPzjKfrftLWaCi1QZQ,Blueberry Hill Family Restaurant,36.114273,-115.1327773,4.0,851,"Breakfast & Brunch, Diners"
-WQhVJnBmyapFn0digQJwg,FruitLand Las Vegas,36.0525864119,-115.1692427769,4.5,18,"Desserts, Specialty Food, Farmers Market, Fruits & Veggies, Gluten-Free, Health Markets, Grocery"
-WfV03-dVE3HSMUmg0tnvQ,Albertsons,36.1606415347,-115.3505342948,3.5,54,Grocery
-XKG6GamlSBwy5AcXQGAfA,Rickenbackers Cafe,36.2420363506,-115.044922296,3.0,7,Cafes
-YBC5pR2eW0C2sPygH25MA,Chipotle Mexican Grill,36.2402631028,-115.1161852658,3.0,112,"Fast Food, Mexican"
-YCd2_DdJUeZx3RRcmIZ_g,Taco Bell,36.1244924541,-115.2793863377,2.5,29,"Tex-Mex, Mexican, Fast Food"
-YWr1wm_NaAlgEf9TZzsMQ,Jumbo Super Buffet,36.1526204,-115.207511,2.0,103,"Sushi Bars, Buffets, Chinese"
-Ylpy3VyRWwubf9dysuwjQ,The Cheesecake Factory,36.1174528,-115.1766881,3.5,663,"Desserts, American (Traditional), American (New), Salad, Seafood"
-_TSaVr53qiEGqMkwyEMaQ,Parsley Modern Mediterranean,36.100502,-115.209234,4.0,476,"Sandwiches, Vegan, Mediterranean, Middle Eastern, Vegetarian"
-_au0A8WcRW1z7sAnyl6-g,Steak ’n Shake,36.0179056,-115.1011631,2.5,94,"American (Traditional), Burgers, Diners"
-_yEVC3_3M6YOsamYfNFEw,Jason's Deli,36.117898,-115.1367955,4.0,203,"American (New), Caterers, Event Planning & Services, Sandwiches, Salad, Delis"
-a43zqioXNOjx_QejRS9FA,Little Rainbow Café,36.1620264,-115.134767,4.0,9,"Juice Bars & Smoothies, Salad, Cafes"
-a857YYdjzgOdOjFFRsRXQ,Beer Park,36.1119930831,-115.1724253893,3.5,536,"Sandwiches, American (Traditional), Cocktail Bars, Bars, Sports Bars, Food Stands, Beer Bar, Steakhouses, Nightlife, Burgers"
-bVpSr0gfct_Rka_AWZYAw,Johnny's Pizzeria,36.0050673,-115.1182702,2.0,4,Pizza
-blcoBWe_z8B2I9XVESvjQ,The Nutty Boba,36.1249276,-115.1354186,3.5,3,Juice Bars & Smoothies
-byybpV9bP2k0aJ6-WhiBA,Pressed Juicery,36.1073485,-115.1765836,4.5,62,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt"
-cOVyWUJlasj-wpMAaWwvQ,La Flor de Michoacan,36.0126257,-115.1195258,4.5,48,Ice Cream & Frozen Yogurt
-cxD1NimFldATDUsN-oa3A,Coasta Cantina,36.102737,-115.202016,2.0,23,Mexican
-d0Ou1JmEK2j5HR4PGMahA,IHOP,36.01675,-114.95848,3.0,45,"American (Traditional), Burgers, Breakfast & Brunch, Fast Food, American (New)"
-dGORHtjPRnQzTZ2-SYa_g,Great Wraps,36.127032,-115.168361,3.0,32,Sandwiches
-ed0Yc9on37RoIoG2ZgxBA,Le Thai,36.1688018067,-115.1398800888,4.0,1638,"Beer Gardens, Nightlife, Thai"
-ez0kwy7QuAEgSMxMLJKsg,The Juice Standard,36.0180244,-115.1012254,4.5,114,Juice Bars & Smoothies
-fJ8qqZN4wg2o2VoRlYfAw,Size Up Supplements Las Vegas,36.1431717,-115.262866,5.0,5,"Sporting Goods, Sports Wear, Fashion, Specialty Food, Shopping, Health Markets, Vitamins & Supplements"
-gXDD2oSHBDA3zgjX6g9pQ,The Plate Bar & Grill,36.145359,-115.0826008,4.0,27,"American (Traditional), Sports Bars, Nightlife, Bars, Pubs"
-heiUEHVRPHo5xaAE8vwTg,cakelava,36.106477,-115.2980657,5.0,26,"Bakeries, Custom Cakes"
-hzQQ8tbXThpp0k5E_y1Dw,Blizz,36.1038915827,-115.1693194539,3.0,78,"Ice Cream & Frozen Yogurt, Desserts"
-iBk1_3M_efQtY6Bcygp5w,Viva Salsa,36.1337103,-115.0850568,4.5,9,Mexican
-iFvYhgysvjkxckCr42NRw,Rani's World Foods,36.1435825,-115.2014156,4.0,190,"Ethnic Food, Indian, Specialty Food, Vegetarian, Grocery"
-ifVnqwrgCE3Nc4svkJDMg,Starbucks,36.110729,-115.171796,2.0,101,Coffee & Tea
-ilCufjKjeswCLyIrCtuqQ,Tequila Bar and Grill,36.1159916579,-115.171309034,3.5,163,"Nightlife, Bars, Mexican"
-jEyZSptICvvaNhuur9rUg,Barista Bagels,36.1376416,-115.1653861,2.5,11,"Coffee & Tea, Breakfast & Brunch, Bagels"
-kFyzXRzOlyoL4NyzoVkMA,Breakfast Buffet at Trump International Tower,36.1296278,-115.1726598,2.5,5,"Tapas/Small Plates, Buffets"
-ka3uhq2sH_P15L2_VKDEw,Sprouts Farmers Market,36.271702,-115.2065902,4.5,13,"Specialty Food, Fruits & Veggies, Farmers Market, Grocery, Organic Stores"
-kbPPBNsIPDfMfgUGO7QhA,Kopper Keg South,36.0291096,-115.1193868,4.0,28,American (Traditional)
-lZ9w5Hd5YlmqcTdnzztvA,Sheffield Spice & Tea Co,36.0102975,-115.1213765,5.0,111,"Specialty Food, Coffee & Tea, Herbs & Spices, Do-It-Yourself Food, Shopping, Tea Rooms, Grocery"
-leM8v_oCbtzTthTln-YHg,Carl's Jr,36.1301653,-115.1374538,2.5,22,"Burgers, Fast Food"
-mN7z9oY01Mh_-dwTyzpqg,Einstein Bros Bagels,36.115656,-115.300165,3.0,104,Breakfast & Brunch
-mhBbHbh5T_hxKZUYfdexw,TSS Grill,36.149751,-115.0762536,4.0,4,"Karaoke, Asian Fusion, Nightlife, Caterers, Event Planning & Services, Italian, Filipino"
-n1g9MdeG46v1-gzZ4ldvQ,Del Taco,36.239068,-115.167814,2.0,42,"Mexican, Fast Food"
-n8PaipyFGNUJE4xlnrOAg,Burger Dogs,36.0318870615,-115.138092041,2.5,21,"Burgers, Hot Dogs"
-nYB-fMXn2i_hcyQ6lY9oA,Great American Cookies,36.0549747,-115.1690569,4.0,4,Food Stands
-oKRQMWUIlb2mO0ZPCOW4Q,Terrible Herbst,36.0338576,-115.1009482,3.0,22,"Convenience Stores, Gas Stations, Automotive, Car Wash"
-oUM2uISux96lMGeawHIOA,Sugar Factory,36.12677,-115.169178,3.5,752,"Nightlife, American (New), Shopping, Cocktail Bars, Flowers & Gifts, American (Traditional), Gift Shops, Candy Stores, Desserts, Chocolatiers & Shops, Bars, Specialty Food"
-oXZirwmLzuzoLn4ajaKgQ,Algobertos,36.0280976,-115.1189235,4.5,4,Mexican
-pG5srxtnRkd1bdIYn78xA,Carlitos Cuban Food,36.17529,-115.2065097,4.5,55,"Cuban, Cafeteria"
-pGO9M4JLQJHiaCOrqCgbQ,Port of Subs,36.1595276,-115.3194605,3.0,45,"Delis, Sandwiches"
-pN44P-_PjRpcj4Rk2wMOg,Cupcakery,36.1044875,-115.1767584,3.0,91,Desserts
-pdYzQ_5JAvNcHswys1hEQ,Domino's Pizza,36.1449628679,-115.2051184478,1.5,10,"Chicken Wings, Pizza, Sandwiches"
-qYuPncpK8elgD-6Qx3v7A,Flock & Fowl,36.1699583,-115.1397038,4.0,261,"American (New), Chicken Shop, Bars, Singaporean, Asian Fusion, Nightlife"
-qdhAN_Ep0kv0EMB2QEAjg,Sonic Drive-In,36.072653025,-114.9536224492,2.5,34,"Burgers, Fast Food, Ice Cream & Frozen Yogurt"
-ru0u1V1Asp1oc1b_yL-Dg,Pollos Culiacan,36.2045604,-115.1152174,5.0,7,"Tacos, Mexican, Food Trucks, Seafood, Chicken Shop, American (Traditional)"
-sEbDB_5jI_yIlklu1o1VQ,Haifa Restaurant,36.1405384,-115.1426059,3.5,18,"Mediterranean, Kosher, Halal, Moroccan"
-siWsjw2AL9lcx6gy-NxeA,Don Tortaco,36.194804,-115.1158673,2.5,3,Mexican
-sjCxkxv6xU5rEVLFybAuA,Tony Roma's,36.0594861,-115.0468547,3.5,50,"American (Traditional), Steakhouses, Barbeque, Seafood"
-tseCGdDvepLP8IIWtZikQ,Polish Deli,36.1599343,-115.222216,4.5,37,"Salad, Sandwiches, Delis"
-uRn5Hf1uo4vf3UTtOvIfA,Don Tortaco Mexican Grill,36.2159813265,-115.2427751397,3.0,42,Mexican
-vb_yx5QnIhpXUIdPVD2og,Fair View Chinese Cuisine,36.1948912,-115.2051145,3.5,6,Chinese
-wCtRhzWJ40Z4F8mmg7kWg,Herringbone,36.1073485,-115.1765836,4.0,480,"Seafood, American (New)"
-wDNRL4lm1UgeFLG9KcrjQ,Yummy Grill & Sushi,36.012748241,-115.1193797944,3.5,163,"Chinese, Hawaiian, Japanese"
-wc2xBQ0qVouQnHloAn_ww,Agua Water Store,36.0988980474,-115.1177475744,4.5,13,"Home Services, Water Stores, Water Purification Services"
-wvWO7UlQNK2IprIukH9uQ,Jon Smith Subs,36.1145213,-115.3043625,4.0,52,"Sandwiches, Delis, Fast Food"
-wwluPVyqIxtFLUAjpvN1A,Menchie's,36.003567,-115.083947,4.5,25,Ice Cream & Frozen Yogurt
-xX-Vjol_fwWaN2mn1F1wg,Voodoo Pizza,36.1055294,-115.1721951,3.5,20,Pizza
-xbQQR_ydEJGqYzHSF4DnQ,Maciano's Pizza & Pastaria,36.0860344,-115.3073116,3.0,93,"Pizza, Italian"
-yApKLEFAvvNyifvpNKWCA,Luv It Frozen Custard,36.1514658645,-115.1515538744,4.0,707,Ice Cream & Frozen Yogurt
-zbJp3NGEhvmNOiFziN8Lg,Lopez Restaurant,36.157367,-115.127659,4.0,4,Mexican
-zkn2p1mu9g-kbGNdM1lUA,Chinos Locos,36.1673841,-115.1458384,3.5,23,"Mexican, Chinese, Event Planning & Services, Asian Fusion, Venues & Event Spaces, Japanese"
0-cZ9XfpC3vsLotOJ6Nxfg,Double Down Pizza,36.143322,-115.275752,3.5,9,"Food Delivery Services, Pizza, Sandwiches, Italian, Chicken Wings"
005XmZKuJZuNbl5tGXc5SA,Tony Roma's,36.1443082166,-115.1456908329,3.0,21,"Barbeque, Steakhouses, Seafood, American (Traditional)"
011ayCokCnktQPSx-uL_SA,McDonald's,36.1722254,-115.1957968,2.0,5,"Coffee & Tea, Burgers, Fast Food"
01Ov9eDxKRY5k6ImMdiWLQ,Hong Kong Garden Seafood & BBQ Cafe,36.1271853,-115.2250113,3.0,168,"Barbeque, Seafood, Chinese"
01SiPgdiOskMC5bUJoyy_g,Winchell's Pub & Grill,36.0566243924,-115.1636807419,4.0,151,"Nightlife, American (Traditional), Pubs, Bars"
01VPJkcU0m8WzlA7dCEpVQ,Tea Space,36.1267709351,-115.2076159086,4.5,295,"Coffee & Tea, American (Traditional), Juice Bars & Smoothies, Bubble Tea, Taiwanese, Tea Rooms"
01aNlDhbMObjc9OdAHuNpQ,Rose Garden Chinese Restaurant,36.0335051305,-114.9856880592,4.0,73,Chinese
02giJIMo2sfua2wHfCbG-A,Tea Space Sunset Park,36.05572,-115.1186456,4.5,119,"Bubble Tea, Juice Bars & Smoothies, Desserts, Tea Rooms, Coffee & Tea"
02pL_Xj3sTO_lHcWqUcwKA,Rollin' Smoke BBQ,36.1147043,-115.3098123,4.0,348,"Sandwiches, Southern, Barbeque"
02wo3mCCkdED47sNPwuu6Q,Baby Lou's Delights,36.0671511,-115.1757889,3.0,25,"Food Delivery Services, Cupcakes, Bakeries, Event Planning & Services, Caterers"
03Yt7kMeYihN_y6ptiXxyQ,Del Taco,36.2738452633,-115.2681746943,3.0,32,"Fast Food, Mexican, American (Traditional)"
03hgFWEcDg205hOCnswwiQ,RE Tapas,36.0121499,-115.1533034,3.5,25,"Basque, Spanish, Tapas Bars, Italian"
03icrim6SfEQJlejDMbzsA,Pho Saigon,36.1268123125,-115.2409445336,4.0,108,"Vietnamese, Korean, Sandwiches"
051OPr8FuLiRa6msetlVoQ,The Pizza Press,36.1275236,-115.1715003,5.0,16,"Pizza, Salad"
05OUuoInL-o8Ed-7z_cIUg,Yaya Life,36.1049744,-115.1359993,4.5,17,"Cosmetics & Beauty Supply, Discount Store, Gift Shops, Mobile Phone Accessories, Shopping, Beauty & Spas, Flowers & Gifts, Convenience Stores"
05Solp0aY1YTZqoORMjUTg,La Pupusa Loca,36.1782264709,-115.0616378784,2.5,14,"Spanish, Fast Food, Burgers, Mexican"
065c76tt1dXBNmoGBymUgQ,Cheffini's Hot Dogs,36.1677987235,-115.1382032304,4.0,214,"Hot Dogs, Beer, Wine & Spirits, Coffee & Tea"
06MlxbtB4ZYeg_ri02RIAQ,El Pollo Loco,36.1450105,-115.2075811,2.5,75,"Fast Food, Mexican"
06_bDWrsZkj5l1u1OUZ4Vg,Cupz,36.020846,-115.277262,3.5,34,"Mediterranean, Coffee & Tea, American (New), Desserts"
06wpQtcXiN239iVTpv0-tw,Chevron,36.0710917965,-115.224059003,3.5,3,"Gas Stations, Convenience Stores, Automotive"
07AZL5XenCQ_-op_onKLdw,BLT Steak,36.113669,-115.168933,4.0,587,"Steakhouses, American (Traditional)"
07IlPDFwJWeogfc3Mm6SxQ,Winchell's Donut House,36.1440785,-115.1862834,3.5,3,Donuts
07gh-AImcEcWQ2bew-jprg,Woo Che,36.1261038,-115.2054322,3.5,103,"Barbeque, Buffets, Korean"
07jQarxKd_8J_AJHD5YBqQ,Muscle Maker Grill - Las Vegas,36.2650228462,-115.259212892,3.5,133,"Event Planning & Services, Juice Bars & Smoothies, Cafes, American (New), Food Delivery Services, Rehabilitation Center, Caterers, Health & Medical, Gluten-Free, Sandwiches, Specialty Food, Weight Loss Centers, Salad, Wraps, American (Traditional)"
07ysr1ZON5nOOUynGZtPHw,Subway,36.0060629546,-115.1121517571,3.5,12,"Fast Food, Sandwiches"
096iGHoQ-UImxUExuyqlZA,House of Aloha,36.243284399,-115.2352181696,5.0,23,Hawaiian
09a8Mrd3STr4AxokKgbZHA,Sushi Avenue 2,36.2490797,-115.2428492,4.0,8,Sushi Bars
0APIz0O0c_XBDXQIWkJimA,King Solomon's Table,36.1148519,-115.2030423,4.5,13,"Mediterranean, Chinese, Kosher, Vegetarian"
0AQnRQw34IQW9-1gJkYnMA,Diablo's Cantina,36.1041326556,-115.1735436304,3.0,1159,"Nightlife, Bars, Dive Bars, Mexican, Dance Clubs"
0C46YhAdmNrNiUAmAq6W0g,Goat Post Tropical Grill,36.1135597,-115.2610867,3.5,3,"Caribbean, Latin American"
0C4b8LsgLuL7_DuPXE729A,Pizza Buddha,36.0070475466,-115.0966041816,4.5,12,"Pizza, Comfort Food, Indian"
0CB7YB1qRSWLQvMbHw3Fmw,Easy Life Boba Tea,36.1300289,-115.2777727,4.0,370,"Desserts, Juice Bars & Smoothies, Bubble Tea, Coffee & Tea, Taiwanese"
0CM82Bwt869MVVIYOXjRkw,Art Bus Coffee,36.1683449,-115.2659777,4.5,3,"Arts & Entertainment, Shopping, Coffee & Tea, Food Trucks, Art Galleries"
0CwhlQzyXG_7RqEu-2pMSQ,Margarita Grille,36.1362611,-115.1512539,3.0,3,Mexican
