7vWb1Afpm2arr8NCaE_EyQ,Ogden Mart,36.1687145,-115.1355313,4.5,9,American (Traditional)
N4r3XX7uH42aXhHvFMkxjA,Las Tapatias,36.1592624,-115.2250058,3.0,3,Mexican
BIbjBxoiJLS8CnNsSP64TQ,360 Gourmet Burrito,36.0828536999,-115.1512026606,2.0,168,Mexican
bZs7FJ7fHIJxVecfp1qvug,Takopa,36.1253808,-115.1959803,4.0,51,Japanese
G1lB2bUf1MT1FZT8TBy62g,Rubalcabas Taco Shop,36.1958894,-115.060361,4.5,54,Mexican
vfqUUh_5KF3R7mz2XiNXGg,Tokyo Peking Asian Restaurants,36.0069369,-115.1466693,5.0,24,Japanese
DVfCbJhJUDWRlUfrKzaKOA,Sam Woo BBQ Restaurant,36.1253808,-115.1959803,2.0,550,Chinese
Kbidfh24_7-a380tovQeYA,Bahía Centroamerica Restaurant,36.159578,-115.208656,3.5,34,Mexican
dC6erJ1htWZO9N-Z3BakZQ,Pat Thai,35.995289,-115.099882,3.5,19,Thai
KXO9aGAOWAJEmHD_d8yQ7A,Sonic Drive-In,36.036526,-114.9774104,3.0,78,American (Traditional)
77AfVfvvjfQXslusY8QElg,La Jolla,36.114384,-115.1218936,3.5,39,American (Traditional)
XDYCIRENiT2doRZgwNJ3SA,Pepe's Tacos,36.1125455098,-115.2426152422,2.5,218,Mexican
hySFMXFqyb7rNuxS8koNrQ,Taco Bell,36.00232,-115.20777,2.5,39,Mexican
rTc1zhJ9n3dcHIJMbSxboA,Coco's Bakery & Restaurant,36.1429442,-115.1747427,2.5,3,American (Traditional)
ppmYIHMCIL5bocUsJSsDWA,Market City Caffe,36.104612,-115.17603,3.5,11,Italian
Uuxwgc8kA88Cvt8LthoRdQ,Mi Peru South American Grill,36.0230899638,-115.0489987523,4.0,235,American (Traditional)
5yZ1XmDcOEsElDeb9PlPDQ,Yagyu Ramen,36.1259293,-115.1976305,4.0,150,Japanese
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,36.122689,-115.170163,3.5,1090,Chinese
viFP7j-WLzVhkCFXWGWQDw,Sonic Drive-In,36.2402917349,-115.1200517288,3.0,55,American (Traditional)
CNwY37pdEDwLl1ehwog6xg,Jasmine Thai Gourmet,36.1968609,-115.2622033,3.5,8,Thai
lVULxfPrpjnlOzF_jilRAA,Tacos N' Ritas,36.1221998492,-115.1699433706,2.5,61,Mexican
S5FTckOpSK0_Ma4c18ZEgg,Wo Fat,36.1299291,-115.093628,3.5,165,Chinese
SfP326rcU5sjwGx_dQP2RQ,Shan Dong Chinese Restaurant,36.1270191,-115.2250095,3.5,10,Chinese
NjDC1Evc2Wa6ykj8xVpoUw,Wahoo's Fish Tacos,36.0141148895,-114.9929875647,3.5,329,Mexican
Oyo5CWthu2upxxaf69MfIg,Anna's Garden,36.1260199,-115.219839,3.5,29,Chinese
_Fo8uNT17BEBUkKvUXCZkQ,Tacos La Carreta,36.1154418446,-115.288565808,4.5,58,Mexican
6s7uduX1Q1KSjOKvwxYkRA,Koji Sushi Bar and China Bistro,36.1022995155,-115.2024506405,3.5,90,Chinese
6s7uduX1Q1KSjOKvwxYkRA,Koji Sushi Bar and China Bistro,36.1022995155,-115.2024506405,3.5,90,Japanese
Vs7gc9EE3k9wARuUcN9piA,Pan Asian,36.1349835,-115.2784336,4.5,669,Thai
Vs7gc9EE3k9wARuUcN9piA,Pan Asian,36.1349835,-115.2784336,4.5,669,Japanese
Vs7gc9EE3k9wARuUcN9piA,Pan Asian,36.1349835,-115.2784336,4.5,669,Chinese
lSO9qpXaZZWufIZzH5L1IQ,Taco Bell,36.1726548,-115.1965118,2.0,4,Mexican
5gZ4k_mdDOcEmCG4wHVH-g,Rhodes Ranch Club House Restaurant,36.042985,-115.288938,2.5,11,American (Traditional)
5gZ4k_mdDOcEmCG4wHVH-g,Rhodes Ranch Club House Restaurant,36.042985,-115.288938,2.5,11,Italian
5SZe-u0hyquuipQL5lbg_g,Yatai Japanese Grill & Pub,36.10076061,-115.1018818087,4.0,40,Japanese
O6eGmbnnbh0Jq80AAIfzjA,Bay City Diner,36.1653094,-115.1315065,3.5,15,American (Traditional)
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,36.2747255482,-115.2457870358,3.5,459,American (Traditional)
YPK024huhY2np5hJ_5qWCw,Cactus Jacks Saloon,35.9968968,-115.1371786,3.5,52,American (Traditional)
7Wr0piSMGiq5qy5opiLNrA,Cabana Grill,36.1045297594,-115.1671205229,3.5,32,American (Traditional)
cghHesD2NXV5yUu-ZAxE2g,Lumberjacks,36.2388943,-115.155705,3.0,222,American (Traditional)
GdpiEeG8oe8BnpMaENJLfg,Las Taquizas,36.1737686732,-115.0815025168,4.5,10,Mexican
jJ2ca6wqp_YwTsdAWzplkQ,Ted's Sushi Burrito,36.045795,-115.2441173,4.5,98,Japanese
VkECNTcZZ1mdN-VJltJcWA,King & I,36.1001658,-115.1389824,3.5,182,Thai
WLblFINiPI18_o1OdDsnVg,Cafe Rio,36.1043905,-115.1367126,3.0,213,Mexican
vpoXE7CsEMZNzBMDvkuqHg,Aranya Thai Bistro,36.1136929,-115.3075716,3.0,74,Thai
mx6YUarYRhXxUqXiJ6mbIQ,Carnitas y Tortas Ahogadas Guadalajara 2,36.151853,-115.1515795,4.5,17,Mexican
bK70PtUK5nGGLzP7tChaeg,Putter's Bar & Grill,36.1007,-115.102946,3.0,22,American (Traditional)
vATbGMxLd9cZ3VY_GZAIJw,Cariba Charlie's,36.100871945,-115.2445315903,4.0,11,American (Traditional)
7Ppgpgva-HP3o3h-xp2sWw,McDonald's,36.2190919,-115.281397,2.0,20,American (Traditional)
q7aNYIUEkmisLTE3qBPRog,Panda Express,36.0129763678,-114.9638344457,2.5,31,Chinese
lYUV48sb2mdJsyd3TgYzbg,Wild Grill @ Wildfire Sunset,36.063175,-115.03686,4.0,7,American (Traditional)
9YB4qqmyglww3bbW7i0kOA,Ramen Kobo+Sake,36.1261596,-115.1918043,4.0,59,Japanese
8wFiWvlfOVt1zvAvsoLw2g,La Bonita Taco Shop,36.130978,-115.115914,3.0,6,Mexican
f_eiOrEcMnkHB7GvQVOHkQ,Terrace Pointe Cafe,36.126212,-115.164514,4.0,744,American (Traditional)
74C1z6cqEdvJVgETTcEodw,Portofino by Chef Michael LaPlaca,36.121305,-115.175582,4.0,287,Italian
YOZgLDLNLAe2nP1sw5inYw,MK Thai Cuisine,36.1600326,-115.0788545,4.5,40,Thai
fOFkU3gc9ekFiP9FWRgYTA,BaBa's Chinese Kitchen,36.2042,-115.244994,2.5,11,Chinese
VONg0lyHm7fUdARWjkkjCQ,Las Enchiladas Demama,36.1013621,-115.1203282,5.0,66,Mexican
ee8aiHC6zaY9JoLUVUSc1w,Winchell's Pub & Grill,35.9985773,-115.1033573,3.5,65,American (Traditional)
UED302E-B2OyVr0mssARnA,Panda Express,36.0627325626,-115.2429848747,3.0,61,Chinese
c5TOGBUCCUUNBPM7h_KbmQ,Fausto's Mexican Grill,36.0460189434,-115.2440144867,4.0,158,Mexican
BS2Y5IZiCOHBebHMEU2dEQ,Claim Jumper,36.1150068342,-115.1569700986,3.5,10,American (Traditional)
a6RZ3ampzMPiu0drkw9WWw,Cozymel's Mexican Grill,36.115123,-115.1564088,3.5,29,Mexican
Yiw2jUJzUdFmglHZgj4RaQ,808 Tapas,36.1472362714,-115.299834609,4.0,236,Japanese
EwxhzR-VghhMsRObXLMitw,Lou's Diner,36.167739,-115.2059208,4.5,324,American (Traditional)
F0c5AMuF_w49727bE7xV1w,Sahara Saloon,36.1448234,-115.1020992,4.0,16,American (Traditional)
rQO6-KfH2B_FxNrs6aIbYg,Sunny Kitchen,36.0118343,-115.1530647,4.0,8,Japanese
xDvl_i1g1HCJ4EmIRmwfqg,Denny's,36.1699356,-115.1414301,3.0,170,American (Traditional)
sgtF_x5ppBbIXRUE8XrmVg,Sticky Iggy's,36.068215,-115.1539278,5.0,18,American (Traditional)
jCiV3XMOi4zwU_l68BFVVw,Dante's Kitchen & Pizza,36.064251,-115.0596196,4.5,15,Italian
f5sSn5cO4t6mF_mdnzKkyA,Baja Fresh,36.238453778,-115.232391276,2.5,28,Mexican
ZtJ6sTq7-5rL9ORUtQJHAQ,Gaetano's Ristorante,36.0028441,-115.1106772,4.0,419,Italian
FkdG2Qsh0V2UmrEOn_ImDA,Taqueria El Buen Pastor Foodtruck,36.1462673,-115.1829873,3.5,18,Mexican
_cBlppMDZYXS-Bjj4l9qtw,El Buen Gusto,36.1882094,-115.1165816,3.0,10,Mexican
GjbF1ZEbIpC2KqUbZ7KQWQ,Dynamite Grill,35.9999263,-115.2074951,3.0,95,American (Traditional)
CCNp1qS8n2gh51X7Wadabw,Vince Neil's Tatuado Cantina,36.1362847,-115.1514119,2.0,60,Mexican
qx2mnMgIb9PCx8crz17G9Q,Queen Tacos,36.2163029953,-115.2408618852,5.0,4,Mexican
ot1sUqbDrXEd8BELJZw6IA,JC Cuisine,36.106622,-115.136342,3.0,42,Chinese
Yq7u6XXyDITG7I6yKAXU0g,Capriotti's,36.032546,-115.210216,3.0,24,American (Traditional)
VahVKCDFougCFlWH87OYZQ,Village Pub & Poker,36.050869,-115.2441452,4.0,103,American (Traditional)
w4yq1IRk0DHQE995giqjGg,Olive Garden Italian Restaurant,36.1140471648,-115.132257289,3.5,231,Italian
kkD5pal9rRzE4PjeYSL9mA,Del Taco,36.1662351,-115.0618588,2.5,22,Mexican
oGYXSVs0ympLy0ur8Qnp7g,Taqueria El Buen Pastor,36.1697408,-115.2055201,3.0,101,Mexican
r-wz3rmeNGLBMOqtfXnxog,Don Michael's,36.2472804,-115.2089199,4.5,148,Italian
qsJkjQoM3Hdg6Gtqp2S9_w,Archi's Thai Cafe,36.1471526137,-115.2999764308,3.5,562,Thai
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,36.1336673317,-115.1630947555,4.0,3260,American (Traditional)
VUtazCTIc0aoOrQprP_s-Q,Toby Keith's I Love This Bar & Grill,36.1189978367,-115.1703831351,3.0,641,American (Traditional)
buk0wVdm_42901qeVIoTrg,The Lunch Crew Catering,36.1741636,-115.277114,2.0,4,Italian
GKyowVZZ7_E1KdxCZi8_OQ,Rivas Mexican Grill #7,36.2378822561,-115.1523848623,3.0,9,Mexican
8lZtLSeJVg28Gb75iklmmQ,East Side Pizza,36.1604696,-115.2898891,3.0,129,Italian
WgvJcTe_RdlIfnvxEzn2Mg,Roberto's Taco Shop,36.0717181212,-115.243497734,3.5,71,Mexican
Voy_shxcm2YnHQOtfUj1KQ,Spicy City,36.1253808,-115.1959803,2.5,67,Chinese
0G1y7uV7w1D2uziS4Lt_Dw,Chapalas Mexican Restaurants,36.0996135,-115.1039133,3.5,191,Mexican
ZPwx7ktiVluGFVg0L05n5A,Rincon De Buenos Aires,36.126315,-115.214259,4.5,297,Italian
a0v7Si0DK4cIko7AQY4YXg,Egg Works,36.0621940089,-115.2418562125,4.5,999,American (Traditional)
JMpATuCfHzeP-DASD7DpXQ,Super Burrito,36.2396982,-115.23255,4.0,3,Mexican
gOdxnf4C3xiTpEnY66hVlQ,Wok In Express,36.030262,-115.029916,3.0,8,Chinese
W-ncMUrOh5RzHvAIKJp0rg,Taqueria El Buen Pastor,36.0650536,-115.045626,4.0,86,Mexican
lnv844c86Q-UMtBHxqDUEg,Red Tortilla Mexican Grill,36.2383454,-115.1550788,4.0,26,Mexican
xUEoAG8qto7HXQnEqMcuuA,Cheeburger Cheeburger,36.0100415,-115.1186609,3.0,147,American (Traditional)
gOOfBSBZlffCkQ7dr7cpdw,Chica,36.1226902,-115.1701939,4.5,598,Mexican
SUd3IyEN7n5OYEGyt_U5lg,Jefe's Taco Shop,36.2649537244,-115.2519058809,4.5,466,Mexican
eJPckkV1k7gn0V2awA1pzA,Soho Sushi Burrito,36.0627365112,-115.2236785889,4.5,225,Mexican
MozU1DoDVybr8QmrAy-XDg,Bistro95Ten & Lounge,36.0162554,-115.1187329,3.0,5,American (Traditional)
AUl6myFhTAbEqt0GMdKHiw,Chipotle Mexican Grill,36.0636775,-115.2520419,3.0,163,Mexican
ddplAthoA2pGLoSqhHpVkA,Don Tortaco,36.0208520614,-115.2773894037,2.0,30,Mexican
6QUuDlLjNDQWFCbJ9--jsQ,Fú Asian Kitchen,36.109157,-115.154976,4.0,189,Chinese
9wUIxdYz-CCpGRLu9BxJdg,South Philly Steak & Fries,36.165838,-115.156232,2.0,20,American (Traditional)
oAngC9V69vyzBVYwKEJQaw,China Tango,36.029537376,-115.0858369097,4.0,246,Chinese
rMVi-Vn_mN_X9J1ZSl1lWA,Baja Fresh,36.1954509829,-115.2574323929,3.0,35,Mexican
_HU30V8E6vuENIDsb0r82A,Los Tarascos Tacos,36.1693002284,-115.2061913162,4.0,4,Mexican
gdb4gmSI5eJcuXLZ3BfgtA,Jacky Chan,36.0216106,-115.277674,3.0,180,Thai
gdb4gmSI5eJcuXLZ3BfgtA,Jacky Chan,36.0216106,-115.277674,3.0,180,Chinese
_blrEZQZ6et5QEUa-a2WLg,Panda Express,36.041158,-115.047221,2.5,61,Chinese
agzQqNikDIfbESdH5_dg2g,Brewery Bar & Grill,36.0720741,-115.1078327,3.5,8,American (Traditional)
x2Y_MD5pCTRyaf9dD_ZpGw,Teriyaki Madness,36.1075332165,-115.1530606168,3.0,33,Japanese
zuwba6QEBIDZT0tJZmNhdQ,Kobe Sushi Bar,36.1160271,-115.2944197,3.5,291,Japanese
lVfZ2AaYRYHCFenUMQna8g,Super B Burrito,36.0280976,-115.1189235,4.0,166,Mexican
WlsMi6UyBz-WvBS9puLZkw,Bilbo's III Bar & Grill,36.0405285,-115.1904204,4.0,6,American (Traditional)
2vr2yGIzSehe_ITFamNpyw,Fun Tacos,36.1462034039,-115.2426542714,4.0,129,Mexican
35sOd4isS-SJi92Yknn-Xg,Bella Luna Ristorante Italiano,36.1431878,-115.2636501,3.5,3,Italian
mswelTP1cQiuAps2fSGuBw,Farmer Boys,36.081352,-115.1192262,3.0,180,Mexican
mswelTP1cQiuAps2fSGuBw,Farmer Boys,36.081352,-115.1192262,3.0,180,American (Traditional)
EN2foh9hQMXvNMtB3pMwmA,Red Gate Wok,36.1263808965,-115.2416794466,4.0,14,Chinese
QW0YuA4bhfGjnhNWwiYWsw,"Scotty""s Kitchen",36.1305272,-115.1084585,5.0,3,American (Traditional)
8KEB1lcjKlIVSd6uA8JB9w,Cafe Rio,36.060258,-115.27869,2.5,227,Mexican
7hXWFtmoJHz63SD8k56a_Q,Putter's Bar & Grill,36.2187557,-115.2645422,3.0,35,American (Traditional)
2zPtma1ajsJlrXQak98TlQ,Panda Express,36.067973,-115.041317,2.5,11,Chinese
4UmjnX46qbhV6-D5W89IOQ,Taco Bell,36.0609332,-115.2242758,3.0,56,Mexican
vLO7WdSy53qYHXl_PiRf1w,Don Miguel's,36.1057107,-115.2022722,3.0,8,Mexican
zPBccKsIHYtLUGFNYIi8Uw,Kirin Buffet,36.115613,-115.132619,3.0,67,Chinese
YBE7FO11s32f6BEpTAJ5Rw,The Mixx Grill and Lounge,36.1643423,-115.2897075,3.5,308,American (Traditional)
eNMNXsMjT_PJ5sslcmoYQQ,Taco Bell,36.2759791034,-115.1453830768,2.5,28,Mexican
86xm0Q8iX5ZjODWMkvwnxA,Popeyes Louisiana Kitchen,36.1088418,-115.1721488,3.0,30,American (Traditional)
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,36.121237,-115.174105,3.0,1367,American (Traditional)
7mMxJjeZqnN_nOhWhyU-Vg,Sai Sushi,35.9800381,-115.0979894,4.0,112,Japanese
Os1n1_idfw9vv9kwULGJnQ,Island Style Restaurant,36.1440350372,-115.1933891745,4.5,803,Japanese
P2dFr-Jg1OUoNMikaCmLEQ,Café Hollywood,36.1100629,-115.1708909,3.5,129,American (Traditional)
WMj5Uj04pAqFxLMnJQcQqw,Panda Express,36.121177,-115.168596,2.5,70,Chinese
KUbCQ2ah__c5x0q_6b4oTA,Mar Y Tierra,36.175947,-115.1157965,4.5,17,Mexican
2PS9kBbuJcmBhcNp-D62uA,Mom's Teriyaki,36.1433289011,-115.2254093438,4.5,166,Japanese
Gyrez6K8f1AyR7dzW9fvAw,Casanova,36.1215792268,-115.1686638594,4.0,495,Italian
78hGCrQ6wLA2yh8zMywnmw,Wahoo's Fish Tacos,36.1606833526,-115.2897787476,3.5,303,Mexican
cCM2b60BomgMixIJVpXaLg,Outlaws Backyard BBQ,36.0169498,-115.1185519,4.0,6,American (Traditional)
qgng2rCxAPJr2YQZZp2mdg,Back Room Burger,36.114438045,-115.1929949325,3.0,24,American (Traditional)
v2xh5qtrlRJSU3OnixJH2g,Pasta Fresh,36.1141241,-115.3087109,4.0,65,Italian
mrjhrTycW0iLumjMZCfrzw,Julio's Tacos & Grill,36.1128590107,-115.1634135414,3.5,15,Mexican
m1BDEL9C4GsG-0FmAp5P8A,The Players Club LV,36.025888,-115.047865,4.0,32,American (Traditional)
VbrGaAmb4CJOL5oLsj2VsA,Pacific Buffet,36.272939,-115.2665268,2.5,11,Chinese
CxE5OE_t29h_wqqK1BsoFA,Johnny Rockets,36.0902237379,-115.1764392958,2.0,44,American (Traditional)
UeEzvTGkSyaHRvWTlZ1ISA,Amazing Thai 2,36.0532899,-115.2795449,4.5,142,Thai
JsGswUxAFK4uRht2UL62UA,Panda Express,36.1194384,-115.1381069,3.0,24,Chinese
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,36.1245818974,-115.1675528772,4.0,2355,Japanese
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,36.1245818974,-115.1675528772,4.0,2355,Chinese
5WOE18ldtQ1U0MK5fN2HGQ,Rubio's Coastal Grill,36.299397,-115.281123,4.0,61,Mexican
FcYAwxuOys7NtnUPhRkA_Q,Lotus Chinese Restaurant & Lounge,36.0316495,-114.9814807,3.5,76,Chinese
LH-_iinkV1XOxSuJMBqhmw,Hammer's Grill & Bar,36.0133354,-114.9600762,4.0,101,American (Traditional)
4d9BIUYJwAsMfMrH_0vdDQ,TGI Fridays,36.1165485,-115.1928065,2.0,5,American (Traditional)
CLthP1yn32xlBswIbsLIjQ,El Taco Feliz,36.1150073,-115.2055433,3.5,100,Mexican
vzrcPqSdRY41GoO5DR5pYA,Landry's Seafood House,36.144997,-115.175625,3.0,263,American (Traditional)
pTJ8f4AfUW6uwKGdawLcfg,Shilla Korean BBQ,36.1438599,-115.178936,3.5,47,Japanese
fvDF6pqWKRaQIZPNYaX2TA,Brew House Great Links Grill,36.2418152711,-115.0533288618,3.0,5,American (Traditional)
7EZ4Eu7YJ1ltRCC5jXFJrQ,Corner Market Buffet,36.124829,-115.171991,2.5,760,American (Traditional)
Fmnqq_eqF7qd6VNnZj6tvg,Buckman's Grille,35.955069,-115.102173,3.0,25,American (Traditional)
orjSfu6Gcv2SQlXVsXdVBg,Habaneros Taco Grill #3,36.0574481717,-115.1502303779,3.0,44,Mexican
iHi-7vmZ6vQ1Kx6HOrqxKQ,5 Dollar Cafe,36.1461273,-115.1560756,3.5,44,American (Traditional)
iHi-7vmZ6vQ1Kx6HOrqxKQ,5 Dollar Cafe,36.1461273,-115.1560756,3.5,44,Thai
iHi-7vmZ6vQ1Kx6HOrqxKQ,5 Dollar Cafe,36.1461273,-115.1560756,3.5,44,Chinese
7pkiQvVfcsa-wtBEeNHHUg,Hot Head Burritos,36.0013888471,-115.0836435333,3.5,102,Mexican
ujfIrNpNM9D020nPL4znRQ,Del Taco,36.2036872,-115.1992573,2.0,25,Mexican
36PyJL7VPM6Xd6agqXj5RQ,Hibachi-San,36.1259335,-115.1352534,4.5,3,Japanese
ti1bb30WwnkDLuVvpTM6fQ,Las Islitas,36.1812782,-115.0994456,3.0,58,Mexican
YILyHegzhy1vlc_LNVfObw,Bottiglia Enoteca,36.020264,-115.088561,4.0,575,Italian
TOrphxql7UfJ77vXG4G4aQ,Tipicos Centro America Restaurant,36.1947029,-115.0632463,3.5,11,Mexican
0NT3Hhu2RcAmFKBy2BiRmQ,Metro Diner,36.044686313,-115.0472740658,4.0,350,American (Traditional)
TkrydveE1Laf_LHoKFALNw,Hunan Jiu Jia,36.1247621,-115.1933052,3.5,29,Chinese
6xgcHeLad-VaoTIQewK84A,N9NE Steakhouse,36.11475,-115.1941,4.0,838,American (Traditional)
5gv6AqHXfi3gJV4fb432Vw,Little Italy Pizza,36.122364,-115.1908149,3.5,132,Italian
N6MzDoao6s68nAIW8vS9dQ,Biaggio's Pizzeria,36.1122018,-115.2980657,4.5,695,Italian
SVGApDPNdpFlEjwRQThCxA,Juan's Flaming Fajitas & Cantina,36.100509,-115.302689,4.5,1624,Mexican
fknU3sWplCBn26b6HwJ1kQ,Gaati Thai Kitchen,35.9990681,-115.1068783,4.0,316,Thai
Kx0MUrNQ737s-VVElk6Vig,Las Delicias De Las Vegas,36.146908,-115.162372,4.0,62,Mexican
r8Jr-7YfkhJL2nxk9lxUNg,Frank & Fina's Cocina,36.113498,-115.307372,4.0,396,Mexican
dm6sO_Y8JdKTE1ZM955yug,Chada Thai & Wine,36.1273748593,-115.2241710499,4.5,464,Thai
z2CVPfaG8C_rydUZCcsqbw,Ramen Hashi,36.1260798,-115.2216139,4.5,332,Japanese
wtcMoqKiaxkFPZj0BC9jlw,Yum Yum BBQ,36.0130882,-115.1530086,4.0,54,Japanese
iUGdlpOMN8f0PTydikdxyw,Pick Up Stix,36.1994452,-115.242678,3.0,5,Chinese
PLVJCN2p1MIkeDzIbAx9kA,Denny's,36.1443071533,-115.266170865,2.5,98,American (Traditional)
2zSr7jNNWpA-IfD74wOlTA,Pt's Gold,36.0546542,-115.2621343,3.0,38,American (Traditional)
lv5Bnqlt93NnvNJ2oNcQ8Q,Los Cucos Mexican Cafe,36.0618411,-115.2519912,4.0,402,Mexican
WJWFSF3o83yl2jHDKbScJg,Haza,36.1272961,-115.225012,4.5,49,Japanese
KqxJcRmPEdiUTXHwsZcOZw,Annie's Gourmet Italian,36.0241573,-115.0629783,3.0,139,Italian
yNVcnSaMSrTmjJBMrHTy9w,Battista's Hole In the Wall,36.115189,-115.168244,3.5,1183,Italian
beXXhtq-We7IkHcWNmLKoQ,Johnny Rockets,36.0954628,-115.1758039,2.5,8,American (Traditional)
Ekxhn3gyMfoXslnVxhZn3w,Taco Bell,36.195937,-115.227792,3.0,11,Mexican
reMD4XrJSJ-bQ185AmZL3A,Del Taco,36.1438685015,-115.2226880008,2.5,38,Mexican
ALNI-EwLTSdP6k0ftvY7Gw,Chilly Palmers,36.0569255639,-115.0561014785,3.5,22,Italian
ALNI-EwLTSdP6k0ftvY7Gw,Chilly Palmers,36.0569255639,-115.0561014785,3.5,22,American (Traditional)
eoyvbnRYQe-z85e8Rc6vAg,Grotto Ristorante,36.1703149,-115.1448997,4.0,500,Italian
eoyvbnRYQe-z85e8Rc6vAg,Grotto Ristorante,36.1703149,-115.1448997,4.0,500,American (Traditional)
7RidnmyYyH0cfcX2x7buag,Siena Bistro,36.107854,-115.324773,4.0,19,Italian
2HxaDXZmAOH6LiuzGgNdPA,Farmer Boys,36.0615179,-115.2424786,3.0,220,American (Traditional)
2HxaDXZmAOH6LiuzGgNdPA,Farmer Boys,36.0615179,-115.2424786,3.0,220,Mexican
g8oxQ1Ji9mr9PMjhEfaWSg,Dick's Last Resort,36.0994443035,-115.1754684871,3.0,853,American (Traditional)
o1Pjim5n8xJjjAE_v4RiHA,Moe's Southwest Grill,36.1461376,-115.3340292,2.5,89,Mexican
9t8PEynZGVCG1EjOQr1xBA,Chicago Style Taco Shop,36.2389544,-115.1863541,4.5,436,Mexican
